asin,review_date,rating,review_summary,review_text,product_title,product_brand,product_category,product_description,review_count,desc_best,product_description_filled,desc_source,category_lv2
B010V6KKT8,2016-06-08,5.0,Five Stars,This is a beautiful beautiful nude lipstick. I would definitely recommend.,Rimmel Kate Lipstick Nude shade 45,Rimmel,All Beauty,"Rimmel London introduces the new Nude Collection by Kate Moss. A super chic, on trend palette of neutral shades for lips. The soft, creamy colors are universally flattering; the line up comprises luscious, barely there hues to suit every skin tone. Get the London nude look. Net Wt. 0.14 oz / 4 g",9,"Rimmel London introduces the new Nude Collection by Kate Moss. A super chic, on trend palette of neutral shades for lips. The soft, creamy colors are universally flattering; the line up comprises luscious, barely there hues to suit every skin tone. Get the London nude look. Net Wt. 0.14 oz / 4 g","Rimmel London introduces the new Nude Collection by Kate Moss. A super chic, on trend palette of neutral shades for lips. The soft, creamy colors are universally flattering; the line up comprises luscious, barely there hues to suit every skin tone. Get the London nude look. Net Wt. 0.14 oz / 4 g",original,Makeup
B011PAR1BO,2018-08-16,5.0,Feels like silk on my lips,"This little tiny box arrived in my mail box. Inside was a smaller box and inside that was my wee little jar of Bee Venom lip balm. No waste in the packaging, which is really important to me. (and unlike some shipments directly from Amazon!) The product smells amazing and feels like silk on my lips. Nothing sticky or goopy/thick like some other lip balms or glosses. I know you're supposed to use it before bed (and I did), but I like it so much I put it on first thing in the morning too. My lips stay soft all day long without reapplication. I haven't noticed any plumping action, but I like the product so much I am willing to give that a pass. It also doesn't sting like other lip plumping products do (I'm looking at you DuWop Lip Venom!) Highly recommended.",Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2017-04-14,3.0,Wild Ferns,Would not reorder,Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-09-20,2.0,No Good,"Does not plump the lips, not even if you put it on every day/night for several days. It's not even practical as a lip balm, Vaseline lasts longer on my lips.",Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-08-26,3.0,"Great moisturizer, but doesn't plump lips","Great moisturizer, but doesn't plump lips",Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-06-04,5.0,I'll take it!,Works great. I see that others either didn't read the instructions or were too lazy. You use it at night and also it's a gradual over time effect. Give it a little time.,Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-04-24,5.0,Five Stars,Best lip plumper ever!,Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-04-19,2.0,"Smooth Lip Balm But Don't Expect ""Plumping"" Effect","I have a severe bee allergy and this product could not contain enough bee venom to cause even the mildest reaction. It's merely a lip balm with no ""plumping"" effect at all.",Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-02-27,3.0,eh.,"This is only the first day I've used it and I'm on the fence. It smells good and makes my lips soft but I've used it 3 times today and there is no plumping at all. It keeps getting in my mouth and now my throat is scratchy. I want to try it for a few more days but idk if I can handle throat irritation, or if it's even worth it.",Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-02-03,5.0,This is a great product! You need to use it nightly.,"This is a great product! You need to use it nightly. It is not the type of product that will plump your lips immediately. It is part of your nightly routine. 9/14/16 update: I use this product nightly; around, on, & inside my lips. I opened a new one & it felt gritty on my lips. I didn't know if that was a new formula or a bad formula. I contacted the company & they immediately shipped a new one. Same smooth formula. I appreciated that very much.",Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011PAR1BO,2016-01-16,5.0,Use on Eyes,This seems to be a good product for the lips and every once in awhile I put it under my eyes and it softens the lines. Not sure I should be doing it but at my age if it work's it works.,Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz,Parrs Skincare New Zealand,All Beauty,,10,,Product: Wild Ferns Bee Venom Lip Refining Balm 15gr/0.50oz. Brand: Parrs Skincare New Zealand.,generated_from_title,Makeup
B011U7YJHG,2016-06-04,5.0,Love,"This mascara is amazing! Great deal, and makes my eyelashes longer. I will be order more!",Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2016-03-31,4.0,Irritates your eyes if product gets in them but works good especially for the price,"Product works, stays on for a couple days if you don't wash it off. Irritates your eyes if product gets in them but works good especially for the price.",Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2016-03-28,2.0,I didn't think it was that great. I did a coat of the white and ...,I didn't think it was that great. I did a coat of the white and then the black and they looked thin and not that long. Maybe you need a few coats.,Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2016-03-21,5.0,Very good stuff!,Love this mascara.,Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2016-03-21,4.0,Four Stars,smooth,Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2016-03-01,5.0,Five Stars,,Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2015-11-03,5.0,Five Stars,Fun and I love it!,Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B011U7YJHG,2015-09-19,3.0,Left Me Fanning My Face Like A Southern Belle,"Definitely made my eyelashes look thicker and sorted them into neat points, but slightly bothered my eyes (I wasn't wearing any other eye makeup) so I was fanning my face like a southern belle all day to keep from tearing up. Why does it have 3 stars? My eyelashes looked fake, like some expensive fake eyelashes from a makeup store or the ones you get sewn in at a salon, and I just might be willing to endure it every now and then. I originally bought this to make my eyebrows white for a costume, and it's okay for that but doesn't cover my natural brown completely. It works well enough for a Halloween costume; but if you want a really convincing look, then look elsewhere. It didn't cause any irritation issues on my eyebrows.",Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup,,All Beauty,,8,,Product: Silvercell Black Mascara White 3D Fiber 2in1 Lash Extension Eyelash Makeup.,generated_from_title,Makeup
B01234X5YS,2016-08-14,5.0,Five Stars,I applied it then applied my lipstick over it. Lasted all night,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2016-06-12,1.0,"once you place it on it doesn't come off, ...","once you place it on it doesn't come off, but it's sticky on the lips and doesn't go away. I wouldn't ever buy it again",Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2016-05-13,5.0,Great,Very nice. Good quality,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2016-03-04,1.0,Don't Buy,Horrible! Yuck!!!! Drying and flakey!!! Smells terrible!!!!,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2016-02-03,5.0,Long Lasting Lipstick!,"This is a great product for only having to put on lipstick once for the entire day! I can put it on in the morning, and it stays on during lunch and dinner. I use Pond's Cold Cream to remove it. This is also perfect for a gift.",Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2016-01-28,2.0,Two Stars,Sticky!,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2016-01-12,5.0,Pretty lipstick,Thank you,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2015-12-28,3.0,Three Stars,It's ok,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2015-10-23,1.0,One Star,Its very watery and barely anything in the bottle. And it has no color,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B01234X5YS,2015-10-01,1.0,One Star,Sticky lips never again,Waterproof lipgloss velvet matte Long Wear lipstick (24),,All Beauty,,10,,Product: Waterproof lipgloss velvet matte Long Wear lipstick (24).,generated_from_title,Makeup
B0136SPLRE,2017-04-14,1.0,Wrong color,It's a pink shade in pictures but it is nude color not what I wanted,LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2017-01-06,1.0,Dry,"Matte? More like dry. My lips looked nice without it, I used this product, then my lips instantly dried out. I tried to put some lanolin over the color, and it wiped the color off. This made my lips look dry and gross, nothing like the picture.",LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2016-08-28,5.0,I love this product it has a great color,I love this product it has a great color. 100% will buy again. It came quicker than expected as well.,LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2016-06-29,5.0,Five Stars,Love it,LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2016-06-06,4.0,You can wear this for days.,"If you're looking for a lip product that really, truly only needs to be applied once a day, this is it. This is my second LipTint from LA Splash (The other was Bellatrix/Belladonna) and both of these have stayed on my lips through 48 hours of wear until I decided to remove them. They lasted through eating, drinking, talking, sleeping, showering, exercising, and just about any other task you can expect to do throughout a day. If you've never used an LA-Splash LipTint, the first thing you're going to say about them is that they're super drying. I've found that the drying effect is really what keeps this stuff attached to your lips until you decide to remove it. My best advice is to keep your lips in good condition before its use. When I do this, my lips don't get that cracked appearance people tend to complain about when using LA-Splash LipTints. They look more like the advertised picture. When I remove it, I do a lip scrub and put on a little more lip balm and my lips are as good as new. For the longevity you get out of this stuff, it's hard to complain. This would get a 5 star review, but the color Gigi itself is much darker than I thought it would be and isn't the vibrant pink you see in the picture. I should have checked Instagram for what it would realistically look like on a real life human before purchasing it. I still absolutely love the color and wear it regularly, but it isn't what I was looking for. If you've already looked up pictures of people wearing Gigi and you like how the color looks, this will be a 5 star product for you.",LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2016-05-31,5.0,Such an unique color,"I love all LA Splash lip colors thus far! I haven't met one that I don't like yet! They really only need to be applied once every 6 or so hours, and be sure to get the inner part of your lip or else your lip will show! Now that part may need to be updated ( reapplied ) every so often, your mouth is wet and it just wears it down after time, but other than that you really don't need to touch these. I love them. Did I say that already? LOL They truly are an awesome matte lip product.",LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2016-04-21,1.0,Do not buy,The color was okay however the product was drying and not as wear resistant as advertised! Will not buy again!,LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0136SPLRE,2016-02-20,5.0,Love it,Love it the color is more toned down than in the picture but it wears great and looks even better,LA-Splash Cosmetics Smitten LipTint Mousse (Waterproof) - Gigi/Ginny,LA Splash,All Beauty,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",8,"What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.","What it is: Bathe your lips in intense color! The Smitten LipTint Mousse seals color on the lips for a waterproof, smudge-proof result that will not transfer or fade. What it does: Its innovative weightless formula glides on effortlessly over lips, laying down bold vibrant color with exceptional longevity and feels feather-light over the lips. When applied, the initial liquid texture immediately dries to a velvet matte, lightweight tint. What else you need to know: The angled, dense sponge applicator makes applying the lipstick fast and easy, and precise application.",original,Makeup
B0138MFOEI,2018-07-10,1.0,One Star,Wrong shade,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2018-06-06,5.0,Five Stars,Good product Love it Masked all my spots of my face before make up,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2018-05-16,5.0,Five Stars,Bought for my dearest - she loves it.,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2018-03-05,5.0,Perfect for a nice everyday makeup,I've been using this foundation for years. It's smooth and doesn't feel heavy on the skin. It's subtle and unnoticeable. Perfect for a nice everyday makeup.,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2017-07-31,3.0,Good but not great,"I like foundation that's not as ""runny"".",L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2017-04-07,5.0,Five Stars,started to use like it,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2016-11-27,4.0,"Nice feel, but pricing is weird.","I bought this in an emergency while I was out of the country. I love the way it feels, so silky, but this color is twice the price of another! Why?",L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2016-06-08,5.0,Five Stars,Bleands wee and lasts about 5 hours. I have oily skin. doesn't bleed into lines.,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B0138MFOEI,2015-02-04,5.0,Five Stars,Best,L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla,L'Oreal Paris,All Beauty,,9,,Product: L'Oreal Paris New True Match Foundation 30ml - 2.N Vanilla. Brand: L'Oreal Paris.,generated_from_title,Makeup
B013WMA6Y2,2016-07-13,5.0,Great Product!,"This was for my wife and this is what she had to say: The brushes are so soft and don't irritate my skin, like other rough brushes would have. Only one of the brushed at Ulta would have cost $20-30 dollars alone! The lip gloss only require small dabs on the brush themselves, remember that. These colors are amazing. It's all the palates anyone would want or need compacted into one case! One of the deep red lipstains lasted the entire day! The eyeshadows are easy to apply and are soft in texture. The brushes did not have any stray strands, and the handles proved very durable. This kit has so many colors and their cream based concealers blend into any skin tone (lipstain and concealer in image) very nicely will cover freckles. The mirror in the case is also great to help out while applying the makeup. I will definitely be shopping with this company again due to its high reputation. I have been buying makeup for about 15 years now and have not ran across a value this good! I have given my unbiased opinion due to receiving the product for free or a reduced cost.",Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
